,tweets,sentiment,word_counts,chars_count,avg_word,stop_words_count,hash_counts,mentions_count,numeric_count,upper_count,emails_count,urls_flag,rt_count
3258,find hard bed found hard yday,0,17,77,3.5294117647058822,9,0,0,0,0,0,0,0
3259,nekas wishing talk,0,8,40,4.0,3,0,0,0,0,0,0,0
3260,joseph hate ahhh bad 4ever dork dude muuua,0,22,115,4.181818181818182,6,0,0,0,2,0,0,0
3261,hcphotos ive massive fail past days,0,13,62,3.769230769230769,7,0,1,0,0,0,0,0
3262,rip tom gone forgotten heaven gained angel,0,11,74,5.7272727272727275,4,0,0,0,1,0,0,0
3263,wish better,0,6,32,4.333333333333333,2,0,0,0,1,0,0,0
3264,cleaning,0,1,15,13.0,0,0,0,0,0,0,0,0
3265,knew happen start feeling ill able sleep exactly happened friday gt,0,26,141,4.423076923076923,11,0,0,0,0,0,0,0
3266,130am havent finished analyzing scientific ppr screw school gotta kill chicks tmr course evil gotta sleep,0,21,136,5.476190476190476,4,0,0,0,1,0,0,0
3267,hamiltonhadwin better happier trusting marriage ahead,0,18,106,4.833333333333333,8,0,1,0,0,0,0,0
3268,misses lillian,0,2,15,6.5,0,0,0,0,0,0,0,0
3269,miss guitar,0,4,18,3.5,2,0,0,0,0,0,0,0
3270,musclenerd unlock straight release,0,7,49,6.0,3,0,1,0,0,0,0,0
3271,school start spanish hate spanish,0,11,56,4.0,3,0,0,0,3,0,0,0
3272,exhausted 6am til 1013pm lots,0,16,81,4.0625,11,0,0,0,0,0,0,0
3273,having problems video card youtube working,0,20,105,4.25,11,0,0,0,1,0,0,0
3274,outside bout 5 min sun left dam gunna clean roomslowly surely guna c 3d 2nite yay,0,28,135,3.8214285714285716,7,0,0,1,2,0,0,0
3275,school prob cool thing,0,7,37,4.285714285714286,3,0,0,0,0,0,0,0
3276,jon kate 8 different nowawwwand prob end soon nooo,0,17,101,4.9411764705882355,5,0,0,1,1,0,0,0
3277,instruisto understand find,0,9,49,4.444444444444445,3,0,1,0,2,0,0,0
3278,heart hurts boys suck man,0,9,47,4.222222222222222,2,0,0,0,2,0,0,0
3279,mylessssss need sleep come pathetic,0,12,70,4.833333333333333,5,0,1,0,0,0,0,0
3280,eyes itchy,0,3,17,4.666666666666667,0,0,0,0,3,0,0,0
3281,akirehsiri ow fck 22 effin k shet gonna ask sana wat hppened pero kwento mo nlng nxt meet shet sorry heart,0,27,138,4.111111111111111,5,0,1,1,0,0,0,0
3282,uh looks storm brewing,0,9,38,3.2222222222222223,2,0,0,0,0,0,0,0
3283,decided week start looking job seriously pdi called,0,22,116,4.2727272727272725,11,0,0,0,2,0,0,0
3284,find,0,3,16,4.333333333333333,0,0,0,0,0,0,0,0
3285,jiminthemorning let shoot smokers awful people,0,13,81,5.230769230769231,6,0,1,0,0,0,0,0
3286,head pounding stop,0,4,29,6.25,0,0,0,0,0,0,0,0
3287,extreme v headache,0,3,19,5.333333333333333,0,0,0,0,1,0,0,0
3288,aaagghh hayfever makes extremely annoying coughing sneezing nore eyes itchy help simpathetic ppl,0,23,136,4.913043478260869,7,0,0,0,1,0,0,0
3289,woke nap ongoing fatigue starting worry little bit,0,17,87,3.9411764705882355,7,0,0,0,0,0,0,0
3290,ugh bad bike store experience,0,5,31,5.2,0,0,0,0,0,0,0,0
3291,mlexiehayden babied seen person takes showere everyday leaves couch wastin water,0,23,131,4.695652173913044,8,0,1,0,2,0,0,0
3292,find pouch 8 euros lost hotel room,0,18,85,3.7222222222222223,8,0,0,1,1,0,0,0
3293,stomach problem,0,6,30,4.0,3,0,0,0,0,0,0,0
3294,dianashome happened,0,4,34,7.5,1,0,1,0,0,0,0,0
3295,kurishi didnt til 4 5 v hung zanzi bizarre,0,19,80,3.210526315789474,8,0,1,2,0,0,0,0
3296,anybody jonas brothers york gunna super sick,0,24,107,3.4583333333333335,11,0,0,0,1,0,0,0
3297,omid9 tbh hated shouldnt won,0,13,57,3.3846153846153846,4,0,1,0,0,0,0,0
3298,aah yadee yaah feels lay minute unfortunately sleepy wwhat twitterworld,0,25,136,4.44,12,0,0,0,0,0,0,0
3299,keeps thinking worms tummy deworming tablet proved hungry,0,25,128,4.12,14,0,0,0,0,0,0,0
3300,miss blaine lvl 8 nightwow hard xx,0,15,66,3.4,6,0,0,1,1,0,0,0
3301,dat1kidfreddy passed 8thamp hellman wave,0,12,71,4.916666666666667,3,0,1,0,1,0,0,0
3302,irritating lately waking w major headaches,0,12,74,5.166666666666667,5,0,0,0,0,0,0,0
3303,flu cough throaty,0,3,20,5.666666666666667,0,0,0,0,0,0,0,0
3304,working prolly hour ahead ugh,0,10,59,4.7,3,0,0,0,1,0,0,0
3305,bbquiz isnt fair refreshin c questions means cant answer quick,0,23,120,4.217391304347826,13,0,1,0,0,0,0,0
3306,infamous ps3 awesome eyes sore,0,13,62,3.769230769230769,6,0,0,0,2,0,0,0
3307,inaperfectworld sore right stomach asleep hours ago,0,19,106,4.578947368421052,7,1,0,0,1,0,0,0
3308,bad mood,0,5,18,2.6,2,0,0,0,0,0,0,0
3309,play sims 3,0,6,22,2.6666666666666665,2,0,0,1,0,0,0,0
3310,girls beat grubiest team primary girls football 5-2 upside girls played great game,0,22,116,4.2272727272727275,6,0,0,0,0,0,0,0
3311,realaudreykitch sorrywant hug,0,5,39,6.8,1,0,1,0,0,0,0,0
3312,,0,5,21,3.2,3,0,0,0,0,0,0,0
3313,reason twitterena myspace facebook apps refuse load,0,12,73,5.083333333333333,4,0,0,0,0,0,0,0
3314,moving completely outta plex times sigh,0,15,89,4.866666666666666,4,0,0,0,0,0,0,0
3315,dont mum appreciated singing whilst ironingoh,0,15,86,4.733333333333333,7,0,0,0,1,0,0,0
3316,tommcfly damned site vote voted looooooads davids beating,0,24,129,4.375,9,0,1,0,1,0,0,0
3317,stargirlm miss sex hair,0,6,32,4.333333333333333,1,0,1,0,1,0,0,0
3318,askdavis voluntary layoff yes waaaah admirable sad,0,15,94,5.2,5,0,1,0,0,0,0,0
3319,earl tv series officially dead cliffhanger end episode,0,20,103,4.1,8,0,0,0,1,0,0,0
3320,mondays,0,10,52,4.2,4,0,0,0,1,0,0,0
3321,xosarahdawn morning stupid maintience messes verizon phones,0,16,101,5.3125,8,0,1,0,0,0,0,0
3322,hate feeling sick,0,4,20,4.0,0,0,0,0,1,0,0,0
3323,search apples itunes application store returns results queries,0,15,89,4.933333333333334,6,0,0,0,0,0,0,0
3324,leave saying bye,0,7,40,4.714285714285714,2,0,0,0,1,0,0,0
3325,kiaraa chyeah iv seen trailor inlovewithit haha sucks tease,0,17,95,4.588235294117647,7,0,1,0,0,0,0,0
3326,cherye101 having bad huggg try cheer vid amazing xoxo,0,20,104,4.2,5,0,1,0,0,0,0,0
3327,coffee break nicest weekend stuck,0,13,64,3.923076923076923,4,0,0,0,0,0,0,0
3328,supportive read times articles iran magazine wz real short,0,15,84,4.6,3,0,0,0,0,0,0,0
3329,paliamatterson gonna reply dont exact words,0,14,77,4.5,7,0,1,0,0,0,0,0
3330,park loved drunk wine weekend amazing boo impending reality,0,20,102,4.1,10,0,1,0,0,0,0,0
3331,afternoon wish beautiful rest unfortunately horrible storm ya later,0,24,134,4.541666666666667,9,0,0,0,1,0,0,0
3332,days continue pass stars continue shine tears eyes sad 2nite,0,27,138,4.111111111111111,14,0,0,0,1,0,0,0
3333,omg talk spent creepypasta scared,0,17,89,4.235294117647059,9,0,0,0,0,0,0,0
3334,virtualmarketer little things,0,8,53,5.625,3,0,1,0,0,0,0,0
3335,need come massage neck shoulder hurting starting,0,26,127,3.8846153846153846,15,0,0,0,1,0,0,0
3336,justinewalshe broke 5 baby screaming,0,8,51,5.375,3,0,1,1,0,0,0,0
3337,hellonurse20 sorry excited,0,16,88,4.5,10,0,1,0,0,0,0,0
3338,sincerely wants vw bus,0,5,28,4.6,1,0,0,0,1,0,0,0
3339,goodnight miss jonas brothers sweet dreams,0,12,69,4.75,5,0,0,0,0,0,0,0
3340,mother nature meethe red spots hives bit broke outtt,0,18,115,5.388888888888889,4,0,0,0,1,0,1,0
3341,crappy tv shows needs 40 winks,0,14,67,3.7857142857142856,7,0,0,1,0,0,0,0
3342,laurenlevyy happened,0,5,34,5.8,2,0,1,0,0,0,0,0
3343,salutemyshorts fail tommorw try study distracted theres way things remember ihatemath,0,23,131,4.695652173913044,0,0,1,0,22,0,0,0
3344,trish1972 hope lawyer help,0,7,40,4.714285714285714,3,0,1,0,0,0,0,0
3345,said starting week twitter right maybe chuckmemondays,0,25,131,4.24,13,1,0,0,2,0,0,0
3346,holding julia screaming crying nuts right gonna feed bed helps,0,26,136,4.230769230769231,12,0,0,0,1,0,0,0
3347,didnt end mels ended asleep hate sick,0,12,57,3.75,5,0,0,0,0,0,0,0
3348,bracket picks qualies kind roger losing nole semis sadly,0,22,118,4.363636363636363,6,0,0,0,0,0,0,0
3349,bed excited bed miss monster need dadssigh,0,27,119,3.4074074074074074,11,0,0,5,0,0,0,0
3350,waterdolphin chloe miss youuu,0,5,35,6.0,0,0,1,0,2,0,0,0
3351,rmsin sorry fell asleep,0,8,36,3.5,1,0,1,0,1,0,0,0
3352,leela89 claireyfairy1 shame lot stuff surprises anymore,0,17,98,4.764705882352941,8,0,2,0,0,0,0,0
3353,naow118 dude master key gotten picture,0,13,70,4.384615384615385,6,0,1,0,1,0,0,0
3354,unable sleep urgh warm,0,16,76,3.75,9,0,0,0,0,0,0,0
3355,body shop nervous,0,8,40,4.0,3,0,0,0,0,0,0,0
3356,called cancel kiddos soccer game looking forward watching having cranky hour,0,25,133,4.28,10,0,0,0,1,0,0,0
3357,ddtdc advocate censorship proper etiquette common sense common sense common,0,19,123,5.473684210526316,2,0,1,0,1,0,0,0
3358,jenscloset woohoo says hot date squeegee watching dora noggin 2yr girl hubs,0,25,137,4.48,9,0,1,0,2,0,0,0
3359,miowkitty vic reevesv course fab itunes,0,14,95,5.785714285714286,5,0,1,0,0,0,1,0
3360,budor wow wow,0,4,22,4.5,0,0,1,0,0,0,0,0
3361,3 tanks gas wk single handedly increased global warming,0,15,86,4.733333333333333,3,0,0,1,1,0,0,0
3362,rainydaygoods wow jealous freezing office air conditioning turn,0,23,127,4.521739130434782,9,0,1,0,2,0,0,0
3363,stomache hurts grad dont ima sit congrats mee everyones takin yayy,0,22,117,4.2727272727272725,9,0,0,0,0,0,0,0
3364,wish room clean,0,7,32,3.5714285714285716,3,0,0,0,1,0,0,0
3365,miss chicago pa,0,8,34,3.25,3,0,0,0,2,0,0,0
3366,tiffanany982 figured upload sorry,0,11,70,5.363636363636363,4,0,1,0,0,0,0,0
3367,daytired hell need rub,0,12,59,3.9166666666666665,5,0,0,0,1,0,0,0
3368,tired hate rain,0,6,26,3.3333333333333335,1,0,0,0,1,0,0,0
3369,god thing korea makes worry,0,10,49,3.9,4,0,0,0,0,0,0,0
3370,blog playing silly burgers firefox having fun,0,13,67,4.153846153846154,4,0,0,0,0,0,0,0
3371,grr dad nomming internets damn netflix box left youtube videos ipod,0,26,136,4.230769230769231,11,0,0,0,0,0,0,0
3372,traveling braintree athletics meeting raining,0,9,65,6.222222222222222,4,0,0,0,0,0,0,0
3373,client late looking forgot,0,20,89,3.45,10,0,0,0,1,0,0,0
3374,terminator salvation,0,4,37,7.75,1,0,0,0,0,0,0,0
3375,jtchen22 sars,0,6,33,4.5,2,0,1,0,0,0,0,0
3376,cake daddy cakes bumps cracking splitting aaahhhelp,0,28,138,3.9285714285714284,16,0,0,0,3,0,0,0
3377,omg tennessee hot hot hot,0,8,37,3.625,2,0,0,0,1,0,0,0
3378,thinking fall guy girlfriend ssooo freaking sad,0,16,82,4.125,8,0,0,0,0,0,0,0
3379,th3maw hope feeling better soon,0,9,50,4.555555555555555,1,0,1,0,1,0,0,0
3380,sad spock sacrifices,0,6,37,5.166666666666667,2,0,0,0,0,0,0,0
3381,stuck bloody traffic 11 miles outside chichester bit dull flaming,0,19,102,4.368421052631579,7,0,0,1,0,0,0,0
3382,feeling sad skater died excited seeing killers anymore,0,19,112,4.894736842105263,9,0,0,0,0,0,0,0
3383,lost game,0,3,23,6.666666666666667,1,0,0,0,0,0,0,0
3384,grandfather internship lose worried god help,0,17,96,4.529411764705882,4,0,0,0,3,0,0,0
3385,princessavila face hurts,0,7,46,5.428571428571429,2,0,1,0,0,0,0,0
3386,wait tahj thinggn twitssay ur prayers xoxo -meampamptahj lt3,0,15,98,5.533333333333333,3,0,0,0,1,0,0,0
3387,hey every1 yesterday prom best wanna ima miss picks soon,0,27,138,4.111111111111111,11,0,0,0,1,0,1,0
3388,missing,0,3,15,4.0,1,0,0,0,0,0,0,0
3389,artistsmakers pics pic dhs pharmacy backdrop doctor t-shirt collection college,0,24,137,4.625,11,0,1,0,1,0,0,0
3390,gfalcone601 throat killing hammersmith feel granny stiff joints 17 75,0,25,135,4.4,10,0,1,1,1,0,0,0
3391,calling pick leave pretty tired,0,14,70,4.0,5,0,0,0,1,0,0,0
3392,sorrykins wanting tell happy news,0,12,63,4.25,6,0,1,0,0,0,0,0
3393,bad traffic,0,6,51,7.5,0,0,0,0,0,0,1,0
3394,blizzcon 2009 boy sadness blizzconfail,0,10,58,4.8,4,1,0,1,0,0,0,0
3395,dinno sure short afford long reasons realin,0,19,97,4.105263157894737,10,0,2,0,0,0,0,0
3396,haaaayit monday therell 12 days left starting,0,14,95,5.785714285714286,4,0,0,1,1,0,0,0
3397,dentist gettin wisdom teeth,0,14,66,3.7142857142857144,8,0,0,0,0,0,0,0
3398,snipeyhead things knock em avoid candles,0,20,116,4.8,7,0,1,0,0,0,0,0
3399,answering phones readin bible swine flu hit northern ireland bet die,0,23,110,3.782608695652174,11,0,0,0,1,0,0,0
3400,ak618 cj loses bad noooo lose-lose situation cj pitch person,0,27,137,4.074074074074074,11,0,1,0,2,0,0,0
3401,needs sleep wanting clean teeth cause wont tired anymore,0,21,108,4.142857142857143,12,0,0,0,0,0,0,0
3402,itsyannikbitch yannik cassewhat,0,4,40,9.0,1,0,1,0,0,0,0,0
3403,musiqsoulchild sad missed ur,0,8,46,4.75,4,0,1,0,0,0,0,0
3404,sick overdone touch tz gave sore throat,0,17,85,4.0,8,0,1,0,0,0,0,0
3405,tummy ache,0,2,11,4.5,0,0,0,0,0,0,0,0
3406,chriswindram rumours nice sad wonderful person xxx,0,14,81,4.714285714285714,6,0,1,0,0,0,0,0
3407,wow workk tonight,0,10,49,3.9,4,0,0,0,0,0,0,0
3408,great myspace gives choice german italian french hello google ucan ur crap ads dif let choose rest,0,26,136,4.230769230769231,8,0,0,0,3,0,0,0
3409,erickaandersen enuf poor followers,0,9,62,5.888888888888889,2,0,1,0,0,0,0,0
3410,krystalchanae watch end screw lakers,0,14,82,4.857142857142857,3,0,1,0,5,0,0,0
3411,brochure friend said looks nerolac paints ad,0,12,65,4.416666666666667,3,0,0,0,0,0,0,0
3412,drpostalot awwww beach wanna north shore ocean beach,0,15,83,4.533333333333333,5,0,1,0,2,0,0,0
3413,wow hot miserable people probably killing right,0,13,86,5.615384615384615,5,0,0,0,0,0,0,0
3414,bored dont twitter help l,0,11,53,3.8181818181818183,3,0,0,0,1,0,0,0
3415,disappointed gabs baby legs delivered hay,0,13,101,6.6923076923076925,6,0,0,0,0,0,1,0
3416,miss family,0,5,24,3.8,2,0,0,0,1,0,0,0
3417,kayaking weekend-people canceled trip tomarrow-even rivers suxi 420,0,22,132,5.0,10,0,0,0,0,0,0,0
3418,flowsomuch remember free satalite mad local channels nyc chicago atlanta oakland houston wiuld watch lenoampconan 2x nh,0,23,140,5.086956521739131,5,0,1,0,1,0,0,0
3419,way professorrowans seneca graduation booo traffic congrats caloy,0,12,84,6.0,3,0,1,0,0,0,0,0
3420,irritating having decent nights sleep knackered,0,20,108,4.4,10,0,0,0,2,0,0,0
3421,saw makedonia-norway footballsoccer south-africa,0,11,87,6.909090909090909,6,0,0,0,0,0,0,0
3422,amberback finished half pizza found meat feast pizza eat 1044 calories -o feel fat,0,26,134,4.153846153846154,6,0,1,0,3,0,0,0
3423,shifted books table dire need bath soooo hot,0,20,90,3.5,9,0,0,0,0,0,0,0
3424,mrskutcher stop showing unfair,0,5,37,6.4,1,0,1,0,1,0,0,0
3425,omg looking forward starts 400 drive leeds meetings drive 1100pm,0,25,135,4.4,12,0,0,1,1,0,0,0
3426,began rain days summer,0,11,51,3.6363636363636362,6,0,0,1,0,0,0,0
3427,battery dieing gotta charge,0,7,38,4.428571428571429,2,0,0,0,0,0,0,0
3428,ddlovato yes cried died,0,9,43,3.7777777777777777,4,0,1,0,0,0,0,0
3429,went bed early sleep exactly jog,0,20,85,3.25,9,0,0,0,2,0,0,0
3430,kind weird girl smile guy coming flirty girl smiles days,0,28,137,3.892857142857143,14,0,0,0,1,0,0,0
3431,imp meeting sad rob situation especially watch eonline video,0,22,141,5.409090909090909,9,0,0,0,0,0,1,0
3432,wowits june 1surgery 28 days away,0,7,41,4.857142857142857,1,0,0,1,0,0,0,0
3433,alices second birthday poor little darling chicken pox,0,13,78,5.0,3,0,0,0,0,0,0,0
3434,mileycyrus nawww cheer,0,4,28,6.0,0,0,1,0,0,0,0,0
3435,hates korea stupid nuclear weapons starting world war 3,0,19,93,3.8947368421052633,6,0,0,1,0,0,0,0
3436,buckhollywood changed twitter nowdont ask whyits long storyi bet weird sorry wowso emo,0,22,137,5.2272727272727275,5,0,1,0,4,0,0,0
3437,queday26 aawww sorry que hope find,0,9,52,4.777777777777778,1,0,1,0,0,0,0,0
3438,doesnt week closing,0,16,73,3.5625,9,0,0,0,0,0,0,0
3439,sosayssarah refused disect frog pig school sad,0,15,97,5.466666666666667,5,0,1,0,0,0,1,0
3440,sick thinking head hurts,0,7,36,4.142857142857143,2,0,0,0,0,0,0,0
3441,ok ive came point life wen certain hottie wnt reply tweets dam lyf sucks ass x,0,28,116,3.142857142857143,11,0,0,0,0,0,0,0
3442,ddlovato sick plese talk plese puerto rico,0,15,78,4.2,5,0,1,0,0,0,0,0
3443,kacymariemae phone blow oww uncomfy,0,10,59,4.9,3,0,1,0,0,0,0,0
3444,tvblog,0,14,67,3.642857142857143,7,0,1,0,2,0,0,0
3445,thecheeksterr therealak47 mela622 hey uhmm shani,0,12,93,6.75,3,0,3,0,0,0,0,0
3446,vivalasara dear hope,0,8,46,4.75,1,0,1,0,1,0,0,0
3447,sprayed spray paint house smells headache,0,16,82,4.125,10,0,0,0,0,0,0,0
3448,gfalcone601 whats wrong presley xx,0,6,51,7.5,1,0,1,0,0,0,0,0
3449,pain sucks,0,3,14,3.6666666666666665,0,0,0,0,0,0,0,0
3450,kelli talk happening baby,0,8,41,4.125,3,0,0,0,0,0,0,0
3451,transformers imax awesome tiring weekend helping ukesa lan finals gf leaves moving thailand,0,22,135,5.136363636363637,8,0,0,0,1,0,0,0
3452,sun gone,0,4,21,4.25,1,0,0,0,0,0,0,0
3453,mexico decided sleep second casa jeje twittering ipod phone signal,0,22,119,4.409090909090909,9,0,0,0,0,0,0,0
3454,boss need need,0,29,128,3.3448275862068964,10,0,0,0,5,0,0,0
3455,concussion trains tall usually awesome,0,17,92,4.411764705882353,8,0,0,0,0,0,0,0
3456,5 mile bike ride crazy soooo tired fell 3 times,0,15,66,3.4,3,0,0,2,2,0,0,0
3457,ran little creature car,0,10,47,3.7,5,0,0,0,1,0,0,0
3458,total vano fail pretty sad write 5k,0,11,58,4.181818181818182,2,1,0,0,1,0,0,0
3459,craving krispy kreme doughnuts costa rica krispy kreme,0,15,92,5.066666666666666,5,1,0,0,0,0,0,0
3460,sunnier things saw 3 legged dog,0,13,57,3.3846153846153846,6,0,0,1,0,0,0,0
3461,daphnemaia unfortunate circumstances actually rent place share instead renting room,0,21,124,4.904761904761905,9,0,1,0,0,0,0,0
3462,raining fitness,0,8,41,4.125,3,0,0,0,1,0,0,0
3463,b,0,10,40,3.0,5,0,1,0,1,0,0,0
3464,mom kindaleftand need droveeee p l c e s,0,16,68,3.25,5,0,0,0,0,0,0,0
3465,feel dying,0,7,25,2.5714285714285716,4,0,0,0,1,0,0,0
3466,headed workjust sleep saturday rest world story life,0,25,123,3.92,13,0,0,0,0,0,0,0
3467,drink sat desk aaaaaall way room thought tweet addicted dehydration,0,25,131,4.24,11,0,0,0,0,0,0,0
3468,near far,0,5,21,3.2,3,0,0,0,0,0,0,0
3469,watching gsn mimi wishing looking houses rickshameless,0,13,81,5.230769230769231,4,0,1,0,2,0,0,0
3470,laurenself yes unfortunately,0,3,32,9.666666666666666,0,0,1,0,0,0,0,0
3471,devinjay damnit way x risky x safe trsut person completely,0,20,107,4.35,8,0,1,0,2,0,0,0
3472,wana bck bed hate early,0,11,48,3.3636363636363638,6,0,0,0,0,0,0,0
3473,hellosascha heyy revs twittergo a7xfanscom warner brothers said fake,0,21,126,5.0,11,0,1,0,0,0,0,0
3474,summer coming endagain,0,8,44,4.5,5,0,0,0,0,0,0,0
3475,nooccar planning leaving 10-15 minutes sad able psyans party,0,27,138,4.111111111111111,11,0,2,1,1,0,0,0
3476,friends miss,0,9,39,3.3333333333333335,5,0,0,0,0,0,0,0
3477,selenagomez aaww sad best friend girls,0,15,81,4.4,6,0,1,0,0,0,0,0
3478,platinumlatina mannn neva anymore aunte,0,10,60,5.0,4,0,1,0,1,0,0,0
3479,fucked bit german final test ok bf doesnt pass year came crying,0,21,100,3.761904761904762,6,0,0,0,0,0,0,0
3480,ram8727 reaali sure sell awawy,0,15,71,3.7333333333333334,8,0,1,0,0,0,0,0
3481,looking crazy sleep weekend,0,9,49,4.444444444444445,1,0,0,0,1,0,0,0
3482,cathycochina40 yea believe sooo sad,0,10,59,4.9,4,0,1,0,0,0,0,0
3483,wants whyyyyy sun refusing face insists hiding big ugly clouds rain hello mr weatherman,0,25,134,4.36,10,0,0,0,0,0,0,0
3484,jotuu dun cal pig pig polar bear lt3 soooo gonna kill 4 dis,0,25,109,3.28,9,0,1,1,0,0,0,0
3485,guitar les paul lil dmg shipping,0,17,84,3.9411764705882355,8,0,0,0,0,0,0,0
3486,femaletrubble ur kitty pass away sorry didja play didja kick ass didja huh tell,0,19,125,5.157894736842105,1,0,1,0,10,0,0,0
3487,headache coming slowly surely creeping base neck,0,15,80,4.333333333333333,8,0,0,0,0,0,0,0
3488,produktlizzy horrible feeling uncomfy waking shoes happened morning,0,21,131,5.238095238095238,8,0,1,0,0,0,0,0
3489,tried laundry cant soap nervous kid gonna far far away,0,23,108,3.6956521739130435,9,0,0,0,0,0,0,0
3490,jacques baseball practice,0,5,34,5.8,1,0,1,0,0,0,0,0
3491,ouch head pounding ran tylonol lt- spelled wrong haha ohh,0,22,116,4.2727272727272725,10,0,0,0,0,0,0,0
3492,lips killing away pictures cold drink,0,12,59,3.9166666666666665,4,0,0,0,0,0,0,0
3493,typing tweet peanut butter phone begins,0,17,92,4.411764705882353,7,0,0,0,1,0,0,0
3494,jamesmachan oii find chelsea mosh herno mosh,0,13,74,4.6923076923076925,6,0,1,0,0,0,0,0
3495,great youi hope feel better soon cause sickness making sad 4u,0,20,101,4.05,7,0,0,0,1,0,0,0
3496,monzidoll dunno ohwaaaaa ay wa7id feehum help,0,8,53,5.625,1,0,1,0,0,0,0,0
3497,rjakesdub option house puppy adult dog half-wild tomcat house total loss furniture,0,27,137,4.074074074074074,12,0,1,0,1,0,0,0
3498,mylittlebecky hahaha high sevo thought weird animal getting high nearly fun,0,25,134,4.36,11,0,1,0,1,0,0,0
3499,lonesome til friday,0,7,35,4.0,3,0,0,0,0,0,0,0
3500,anthonyfloyd follow bike weather fenders,4,16,91,4.6875,6,0,1,0,0,0,0,0
3501,version live interactive trans-siberian ticket planner launched cool,4,16,120,6.5,5,0,0,1,0,0,1,0
3502,band practise mansfield gig cant wait,4,11,65,4.909090909090909,3,0,0,0,0,0,0,0
3503,msegers morning,4,4,30,6.5,0,0,1,0,0,0,0,0
3504,floyd1944 100 followers add train pay vip,4,20,117,4.85,9,0,1,1,0,0,1,0
3505,crazycunt cuz commercial bawl,4,7,45,5.428571428571429,3,0,1,0,0,0,0,0
3506,hotlabrescue super cool posting pic record csaper let,4,15,92,5.133333333333334,3,0,2,0,1,0,0,0
3507,therealnunu hungry lazy somethingsooooocereal bahahaha woke breakfast,4,23,138,5.0,10,0,1,0,1,0,0,0
3508,hi group dutch tweeple added waves yes perplexed,4,16,84,4.25,6,0,0,0,0,0,0,0
3509,hello weekend cant wait hope morning,4,16,89,4.5625,9,0,0,0,0,0,0,0
3510,need nap,4,4,13,2.25,1,0,0,0,1,0,0,0
3511,babies mothers sweet,4,6,32,4.333333333333333,1,0,0,0,0,0,0,0
3512,iamthejanet sent fancy haha said quotthank friendquot,4,17,109,5.411764705882353,2,0,1,0,2,0,0,0
3513,benher great avatar pic,4,17,76,3.4705882352941178,9,0,1,0,2,0,0,0
3514,listening kodo cd trying kiwi flavoured pocky nice weird sweet slightly fruity,4,17,100,4.882352941176471,4,0,0,0,0,0,0,0
